ID,Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Website,Phone,Emails,Social Medias,Facebook,Instagram,Twitter
ypid:YN4070x17240732980417046214,Regenta Central RS Chennai OMR Sipcot,"13/ 1 A, OMR, Egattur Village, Near Navalur Toll, Adjacent to Marina Mall, Kanchipuram, Tamil Nadu 603103",https://www.bing.com/th?id=OLC.NlbfFJBqiQIdZA480x360&pid=Local,https://www.bing.com/maps?cp=12.835640907287598%7E80.22882843017578&lvl=17.0&q=Regenta%20Central%20RS%20Chennai%20OMR%20Sipcot%20%2C%2013%2F%201%20A%2C%20OMR%2C%20Egattur%20Village%2C%20Near%20Navalur%20Toll%2C%20Adjacent%20to%20Marina%20Mall%2C%20Kanchipuram%2C%20Tamil%20Nadu%20603103,12.835640907287598,80.22882843017578,5,Tripadvisor (533),Hotel,,https://www.royalorchidhotels.com/regenta-central-rs-chennai/overview,044 4512 5555,"philip@royalorchidhotels.com,marketing@royalorchidhotels.com,sundeep@royalorchidhotels.com,cosec@royalorchidhotels.com,loyalty@royalorchidhotels.com,rooms@royalorchidhotels.com,chennairso@royalorchidhotels.com,srajput@royalorchidhotels.com,sales1.hyd@royalorchidhotels.com,sales.kolkata@royalorchidhotels.com,aditi@royalorchidhotels.com,sales.mumbai@royalorchidhotels.com,metropole@royalorchidhotels.com,dos.mysore@royalorchidhotels.com,sales.punjab@royalorchidhotels.com,reservations.rcrs@royalorchidhotels.com,enquiry@royalorchidhotels.com","{""facebook"":""https://www.facebook.com/royalorchidandregentahotels"",""twitter"":""https://twitter.com/royal_orchid"",""instagram"":""https://www.instagram.com/royalorchidandregentahotels/"",""linkedin"":""https://www.linkedin.com/company/royal-orchid-hotels/""}",https://www.facebook.com/royalorchidandregentahotels,https://www.instagram.com/royalorchidandregentahotels/,https://twitter.com/royal_orchid
ypid:YN4070x7285920691631414053,Mermaid Resorts & Banquets,"No.46, Thaiyur Road, Opp: Rajeswari Nagar, Rajiv Gandhi Salai, Kelambakkam, Tamil Nadu 603103",https://www.bing.com/th?id=OLC.9R+MQPPKogsdHA480x360&pid=Local,https://www.bing.com/maps?cp=12.785564422607422%7E80.21430969238281&lvl=17.0&q=Mermaid%20Resorts%20%26%20Banquets%20%2C%20No.46%2C%20Thaiyur%20Road%2C%20Opp%3A%20Rajeswari%20Nagar%2C%20Rajiv%20Gandhi%20Salai%2C%20Kelambakkam%2C%20Tamil%20Nadu%20603103,12.785564422607422,80.21430969238281,5,Tripadvisor (17),Hotel,,https://southernmermaid.com/,044 2747 5401,"booking@southernmermaid.com,reservation@southernmermaid.com,info@southernmermaid.com,gm@southernmermaid.com","{""facebook"":""https://www.facebook.com/southernmermaid"",""instagram"":""https://www.instagram.com/southernmermaidresort/#"",""youtube"":""https://www.youtube.com/@southernmermaidresorts""}",https://www.facebook.com/southernmermaid,https://www.instagram.com/southernmermaidresort/#,
ypid:YN4070x7945169616176758188,OMR GRAND INN,"Rajiv Gandhi Salai, OMR Road Navalur, 89/1A3, Kanchipuram, Tamil Nadu 600130",https://www.bing.com/th?id=OLC.760NnSxjSrwOIg480x360&pid=Local,https://www.bing.com/maps?cp=12.82280158996582%7E80.23062133789062&lvl=17.0&q=OMR%20GRAND%20INN%20%2C%20Rajiv%20Gandhi%20Salai%2C%20OMR%20Road%20Navalur%2C%2089%2F1A3%2C%20Kanchipuram%2C%20Tamil%20Nadu%20600130,12.82280158996582,80.23062133789062,,,Hotel,,,081244 04025,,,,,
ypid:YN4070x9558856346549326482,Super OYO Hotel O Kelambakkam,"No 10, Near HP Petrol Bunk, Kelambakkam, Chennai, Swami Dayanand Marg Krishna Nagar Jagatpuri, Delhi, Chennai, Tamil Nadu 603103",https://www.bing.com/th?id=OLC.7WpGt/oPSkW5fQ480x360&pid=Local,https://www.bing.com/maps?cp=12.78979206085205%7E80.2229995727539&lvl=17.0&q=Super%20OYO%20Hotel%20O%20Kelambakkam%20%2C%20No%2010%2C%20Near%20HP%20Petrol%20Bunk%2C%20Kelambakkam%2C%20Chennai%2C%20Swami%20Dayanand%20Marg%20Krishna%20Nagar%20Jagatpuri%2C%20Delhi%2C%20Chennai%2C%20Tamil%20Nadu%20603103,12.78979206085205,80.2229995727539,2,Booking.com (81),Hotel,,https://www.oyorooms.com/162751/,0124 620 1615,"guestsupport.na@oyorooms.com,escalations@oyorooms.com,bookings@oyorooms.com","{""linkedin"":""https://www.linkedin.com/company/oyo-rooms/jobs/"",""facebook"":""https://www.facebook.com/oyoinusa/"",""instagram"":""https://www.instagram.com/oyo.usa/"",""twitter"":""https://twitter.com/oyoamerica"",""youtube"":""https://www.youtube.com/channel/uc3x8hra3zryxa9azilpx7aq/featured?view_as=subscriber/"",""pinterest"":""https://www.pinterest.com/oyorooms/""}",https://www.facebook.com/oyoinusa/,https://www.instagram.com/oyo.usa/,https://twitter.com/oyoamerica
ypid:YN4070x1135197699135050793,Mermaid Resort Kelambakkam,"NO46Thaiyur Market Roadkelambakkamkanchipuram Dist-603 103, Chennai 603103",https://www.bing.com/th?id=OLC.JubNxGUgHLCRlA480x360&pid=Local,https://www.bing.com/maps?cp=12.785545349121094%7E80.21466064453125&lvl=17.0&q=Mermaid%20Resort%20Kelambakkam%20%2C%20NO46Thaiyur%20Market%20Roadkelambakkamkanchipuram%20Dist-603%20103%2C%20Chennai%20603103,12.785545349121094,80.21466064453125,4,Agoda (678),Hotel,,,098848 02458,,,,,
ypid:YN4070x513370831,Shelter Beach Resort,"275, Old Mahabalipuram Road, Near Hindustan College Of Arts And Science, Kolapakkam, Chennai, Tamil Nadu 603103",https://www.bing.com/th?id=OLC.L3ih1N32JseNSg480x360&pid=Local,https://www.bing.com/maps?cp=12.747815132141113%7E80.24026489257812&lvl=17.0&q=Shelter%20Beach%20Resort%20%2C%20275%2C%20Old%20Mahabalipuram%20Road%2C%20Near%20Hindustan%20College%20Of%20Arts%20And%20Science%2C%20Kolapakkam%2C%20Chennai%2C%20Tamil%20Nadu%20603103,12.747815132141113,80.24026489257812,4,Tripadvisor (152),Hotel,,https://www.shelterbeachresort.com/,098403 33114,info@shelterbeachresort.com,"{""facebook"":""https://www.facebook.com/shelterbeachresortchennai/"",""twitter"":""https://twitter.com/resortshelter"",""instagram"":""https://www.instagram.com/shelterbeachresort/"",""youtube"":""https://www.youtube.com/embed/q4e_qtw1wkq?rel=0&start=&end=""}",https://www.facebook.com/shelterbeachresortchennai/,https://www.instagram.com/shelterbeachresort/,https://twitter.com/resortshelter
ypid:YN4070x11189181060376425101,Flagship Omr Kelambakkam,"Asvini Atvarika, Kelambakam-Kovalam Road, Chennai, Tamil Nadu 603103",https://www.bing.com/th?id=OLC.iBgr6v6kT9IdAg480x360&pid=Local,https://www.bing.com/maps?cp=12.79002857208252%7E80.22274017333984&lvl=17.0&q=Flagship%20Omr%20Kelambakkam%20%2C%20Asvini%20Atvarika%2C%20Kelambakam-Kovalam%20Road%2C%20Chennai%2C%20Tamil%20Nadu%20603103,12.79002857208252,80.22274017333984,,,Hotel,,https://www.oyorooms.com/hotels-in-Chennai/?utm_source=Google&utm_medium=GMB,0124 620 1615,"guestsupport.na@oyorooms.com,escalations@oyorooms.com,bookings@oyorooms.com",,,,
ypid:YN4070x764247325098329783,OYO Flagship 24454 OMR Hindustan University,"1/364, Shaloam Complex Kelambakkam, Chennai, Tamil Nadu 603103",https://www.bing.com/th?id=OLC.Q06wUTJjQVheJA480x360&pid=Local,https://www.bing.com/maps?cp=12.79419994354248%7E80.22303771972656&lvl=17.0&q=OYO%20Flagship%2024454%20OMR%20Hindustan%20University%20%2C%201%2F364%2C%20Shaloam%20Complex%20Kelambakkam%2C%20Chennai%2C%20Tamil%20Nadu%20603103,12.79419994354248,80.22303771972656,,,Hotel,,https://www.oyorooms.com/h/46609?utm_source=Bing_bp&utm_medium=listing&utm_campaign=CHN702,0124 620 1305,"guestsupport.na@oyorooms.com,escalations@oyorooms.com,bookings@oyorooms.com",,,,
ypid:YN4070x3602702972544433961,Zolo Mayfield - PG in Padur | Unisex PG,"Tvh Ouranya Bay, Rajiv Gandhi Salai, Near Siruseri IT Park, Padur, Chennai, Tamil Nadu 603103",https://www.bing.com/th?id=OLC.o2vbIJPy67TfhA480x360&pid=Local,https://www.bing.com/maps?cp=12.812162399291992%7E80.23018646240234&lvl=17.0&q=Zolo%20Mayfield%20-%20PG%20in%20Padur%20%7C%20Unisex%20PG%20%2C%20Tvh%20Ouranya%20Bay%2C%20Rajiv%20Gandhi%20Salai%2C%20Near%20Siruseri%20IT%20Park%2C%20Padur%2C%20Chennai%2C%20Tamil%20Nadu%20603103,12.812162399291992,80.23018646240234,,,Hotel,,https://zolostays.com/pg-hostel-near-padur-in-chennai-zolo_mayfield-zlmf,088845 18010,"ankush.r@zolostays.com,info@zolostays.com,customergrievance@zolostays.com,support@zolostays.com","{""facebook"":""https://www.facebook.com/zolostays"",""youtube"":""https://www.youtube.com/channel/uch_rdjicabtci3hojmn62xg"",""linkedin"":""https://www.linkedin.com/company/zolostays/"",""instagram"":""https://www.instagram.com/zolostays/""}",https://www.facebook.com/zolostays,https://www.instagram.com/zolostays/,
ypid:YN4070x11123561085466452765,Hotel O Eswar Guest House Padur,"No: 22, OMR Road, Samathuva Nagar Near Gateway International School, Padur, Kelambakkam, Chennai (Madras) 603103",,https://www.bing.com/maps?cp=12.811528205871582%7E80.23341369628906&lvl=17.0&q=Hotel%20O%20Eswar%20Guest%20House%20Padur%20%2C%20No%3A%2022%2C%20OMR%20Road%2C%20Samathuva%20Nagar%20Near%20Gateway%20International%20School%2C%20Padur%2C%20Kelambakkam%2C%20Chennai%20(Madras)%20603103,12.811528205871582,80.23341369628906,3.5,Agoda (19),Hotel,,,,,,,,
ypid:YN4070x7210110994176255546,Shelter Beach Resort - Ecr,"275 East Coast Road Vadanemmeli, Chennai 603104",https://www.bing.com/th?id=OLC.rIZsnNumxvQtWQ480x360&pid=Local,https://www.bing.com/maps?cp=12.745864868164062%7E80.23957824707031&lvl=17.0&q=Shelter%20Beach%20Resort%20-%20Ecr%20%2C%20275%20East%20Coast%20Road%20Vadanemmeli%2C%20Chennai%20603104,12.745864868164062,80.23957824707031,4,Agoda (570),Hotel,,https://www.shelterbeachresort.com/,081488 91298,info@shelterbeachresort.com,"{""facebook"":""https://www.facebook.com/shelterbeachresortchennai/"",""twitter"":""https://twitter.com/resortshelter"",""instagram"":""https://www.instagram.com/shelterbeachresort/"",""youtube"":""https://www.youtube.com/embed/q4e_qtw1wkq?rel=0&start=&end=""}",https://www.facebook.com/shelterbeachresortchennai/,https://www.instagram.com/shelterbeachresort/,https://twitter.com/resortshelter
ypid:YN4070x10725853561759832839,OYO 28622 OMR Stays,"1, 8th Street, Srinivasa Nagar, Kazhipattur, Chennai, Tamil Nadu 603103",https://www.bing.com/th?id=OLC.9+i6EzmW9bVJ/Q480x360&pid=Local,https://www.bing.com/maps?cp=12.818575859069824%7E80.22028350830078&lvl=17.0&q=OYO%2028622%20OMR%20Stays%20%2C%201%2C%208th%20Street%2C%20Srinivasa%20Nagar%2C%20Kazhipattur%2C%20Chennai%2C%20Tamil%20Nadu%20603103,12.818575859069824,80.22028350830078,,,Hotel,,https://www.oyorooms.com/h/49629?latitude=12.81828&longitude=80.22017&locale=en,0124 620 1305,"guestsupport.na@oyorooms.com,escalations@oyorooms.com,bookings@oyorooms.com",,,,
ypid:YN4070x5598666719600888191,OYO 14716 Flagship Asvini Atvarika,"33/5A1, Kovalam Kelambakkam Main Road, Tirupporur 603103",https://www.bing.com/th?id=OLC.+e3NJzbFWRXmCA480x360&pid=Local,https://www.bing.com/maps?cp=12.782601356506348%7E80.23046875&lvl=17.0&q=OYO%2014716%20Flagship%20Asvini%20Atvarika%20%2C%2033%2F5A1%2C%20Kovalam%20Kelambakkam%20Main%20Road%2C%20Tirupporur%20603103,12.782601356506348,80.23046875,,,Hotel,,,093139 31393,,,,,
ypid:YN4070x3325964151730854774,Days Hotel by Wyndham Chennai OMR,"245/1, Old Mahabalipuram Road, Padur, Tamil Nadu 603104",https://www.bing.com/th?id=OLC.zL7FOhXW7J8osA480x360&pid=Local,https://www.bing.com/maps?cp=12.803746223449707%7E80.22496795654297&lvl=17.0&q=Days%20Hotel%20by%20Wyndham%20Chennai%20OMR%20%2C%20245%2F1%2C%20Old%20Mahabalipuram%20Road%2C%20Padur%2C%20Tamil%20Nadu%20603104,12.803746223449707,80.22496795654297,4.5,Tripadvisor (165),Hotel,,https://www.wyndhamhotels.com/en-uk/days-inn/chennai-india/days-hotel-chennai-omr-road/overview?CID=LC:acbkp9kkmt716ab:48440&iata=00093796,044 6730 1444,accessibility@wyndham.com,"{""instagram"":""https://www.instagram.com/daysinn""}",,https://www.instagram.com/daysinn,
ypid:YN4070x13367613349798461332,Stanza Living Coliving PG | Men & Women Hostel | Getafe House in OMR,"New Olive Castle 1, ATS Towers, 4/579, Old Mahabalipuram (IT Corridor), Kottivakkam, Ramalinga Nagar, Chennai, Tamil Nadu 600041",https://www.bing.com/th?id=OLC.bBxOAY3XCHrPNA480x360&pid=Local,https://www.bing.com/maps?cp=12.620781898498535%7E80.19448852539062&lvl=17.0&q=Stanza%20Living%20Coliving%20PG%20%7C%20Men%20%26%20Women%20Hostel%20%7C%20Getafe%20House%20in%20OMR%20%2C%20New%20Olive%20Castle%201%2C%20ATS%20Towers%2C%204%2F579%2C%20Old%20Mahabalipuram%20(IT%20Corridor)%2C%20Kottivakkam%2C%20Ramalinga%20Nagar%2C%20Chennai%2C%20Tamil%20Nadu%20600041,12.620781898498535,80.19448852539062,,,Hotel,,https://www.stanzaliving.com/chennai/pg-in-old-mahabalipuram-road/co_ed/getafe-house,080 4600 7454,"jane.doe@stanzaliving.com,sxxx@stanzaliving.com,name@stanzaliving.com,name@gmail.com,First.Last@stanzaliving.com,grievances@stanzaliving.com,operations@stanzaliving.com,ping@stanzaliving.com",,,,
ypid:YN4070x3247005257305899644,Feel at Home Thoraipakkam Ladies Hostel-Womens Hostel in Chennai,"Gangai Amman Kovil Street, Near Hotel Sangeetha, Thoraipakkam, Tamil Nadu 600097",https://www.bing.com/th?id=OLC.30VHCQ9w+g+AeA480x360&pid=Local,https://www.bing.com/maps?cp=12.945293426513672%7E80.23786163330078&lvl=17.0&q=Feel%20at%20Home%20Thoraipakkam%20Ladies%20Hostel-Womens%20Hostel%20in%20Chennai%20%2C%20Gangai%20Amman%20Kovil%20Street%2C%20Near%20Hotel%20Sangeetha%2C%20Thoraipakkam%2C%20Tamil%20Nadu%20600097,12.945293426513672,80.23786163330078,,,Hotel,,https://www.hostelforladies.com/,099620 70699,"feelathomeladieshostel@gmail.com,CONTATO@PERFUMEMOTEL.COM.BR",,,,
